X,Y,RSRP
0.028625954198364025,0.06104651162778867,0.26641025641025645
0.02480916030524882,0.06298449612390894,0.24358974358974358
0.026717557251806422,0.06395348837196908,0.266025641025641
0.020992366412133617,0.06492248062002923,0.2564102564102564
0.5896946564862989,0.7761627906961702,0.9294871794871795
0.5839694656466261,0.781007751936471,0.6346153846153846
0.5744274809138381,0.7839147286806514,0.5
0.6297709923640086,0.7577519379830276,0.7307692307692307
0.6316793893105661,0.7548449612388473,0.7532051282051282
0.6278625954174509,0.7567829457349675,0.7692307692307693
0.6679389312951606,0.7383720930218248,0.46538461538461534
0.6717557251882758,0.7364341085257046,0.5167948717948718
0.6335877862571238,0.7558139534869074,0.6564102564102564
0.5992366412190869,0.7732558139519898,0.9294871794871795
0.6603053435089301,0.7422480620140655,0.5583333333333333
0.6469465648830269,0.7470930232543661,0.623076923076923
0.6374045801502389,0.7538759689907871,0.6708974358974359
0.6526717557226998,0.746124031006306,0.6153846153846154
0.6698473282417182,0.7354651162776444,0.505
0.6431297709899118,0.7490310077504864,0.6258974358974358
0.6354961832036813,0.7529069767427269,0.7111538461538461
0.6660305343486029,0.7374031007737647,0.48538461538461536
0.6507633587761421,0.7451550387582458,0.5875641025641025
0.6564885496158149,0.7441860465101857,0.5523076923076923
0.6545801526692574,0.7432170542621256,0.5237179487179486
0.6240458015243358,0.7587209302310878,0.6858974358974359
0.5858778625931838,0.7781007751922905,0.7025641025641025
0.6412213740433541,0.7519379844946668,0.6602564102564102
0.6641221374020454,0.7403100775179452,0.5555128205128205
0.6393129770967966,0.7509689922466066,0.7284615384615384
0.6622137404554878,0.7393410852698851,0.4974358974358974
0.6583969465623726,0.7412790697660053,0.5347435897435897
0.6488549618295846,0.7480620155024262,0.5858974358974359
0.5916030534328565,0.7771317829442304,0.717948717948718
0.6450381679364694,0.7499999999985465,0.6358974358974359
0.6984732824400822,0.7296511627892837,0.6282051282051282
0.7003816793866398,0.7286821705412235,0.5865384615384616
0.6908396946538518,0.7335271317815242,0.5214102564102564
0.6889312977072942,0.7344961240295843,0.511025641025641
0.6927480916004094,0.732558139533464,0.5384615384615384
0.6946564885469669,0.7315891472854039,0.5342307692307693
0.7022900763331974,0.7277131782931634,0.6496153846153846
0.6965648854935246,0.7306201550373438,0.5293589743589744
0.5458015267154741,0.7771317829442304,0.6655128205128205
0.5496183206085893,0.7751937984481101,0.7042307692307693
0.5438931297689165,0.7761627906961702,0.648076923076923
0.5477099236620316,0.77422480620005,0.7084615384615385
0.5419847328223588,0.7790697674403506,0.6538461538461539
0.5400763358758013,0.7781007751922905,0.6496153846153846
0.4751908396928428,0.7984496124015534,0.6025641025641025
0.028625954198364025,0.06298449612390894,0.23935897435897438
0.026717557251806422,0.06201550387584881,0.23333333333333336
0.02480916030524882,0.06104651162778867,0.2457692307692308
0.030534351144921625,0.06395348837196908,0.21794871794871795
0.40267175572365393,0.8149224806185758,0.5897435897435898
0.4847328244256308,0.7945736434093129,0.6153846153846154
0.4045801526702115,0.8158914728666359,0.5192307692307693
0.5496183206085893,0.7655038759675087,0.5811538461538461
0.4828244274790732,0.7936046511612527,0.6089743589743589
0.6755725190813909,0.7422480620140655,0.5673076923076923
0.6736641221348334,0.7412790697660053,0.6217948717948718
0.6774809160279486,0.7393410852698851,0.5787179487179487
0.6812977099210638,0.7374031007737647,0.5902564102564103
0.6832061068676214,0.7383720930218248,0.5758974358974359
0.6870229007607366,0.7364341085257046,0.5275641025641027
0.6851145038141789,0.7354651162776444,0.4830769230769232
0.6793893129745062,0.7403100775179452,0.5594871794871795
0.08206106870197687,0.04844961240300688,0.2564102564102564
0.07824427480886166,0.04651162790688661,0.37307692307692303
0.07633587786230406,0.04360465116270619,0.4583333333333333
0.08015267175541926,0.04554263565882647,0.40384615384615385
0.08396946564853447,0.047480620154946744,0.3291025641025641
0.07442748091574647,0.044573643410766334,0.4273076923076923
0.41984732824267235,0.8275193798433575,0.4807692307692308
0.479007633585958,0.795542635657373,0.5608974358974359
0.4809160305325156,0.7965116279054332,0.6666666666666666
0.40839694656332676,0.8139534883705156,0.5384615384615384
0.4751908396928428,0.7936046511612527,0.6410256410256411
0.4770992366394004,0.7945736434093129,0.5732051282051281
0.4961832061049764,0.7877906976728919,0.6474358974358975
0.5438931297689165,0.7751937984481101,0.6642307692307693
0.5458015267154741,0.77422480620005,0.6708974358974359
0.4942748091584188,0.788759689920952,0.6410256410256411
0.5381679389292436,0.7781007751922905,0.6880769230769231
0.5362595419826861,0.7790697674403506,0.6267948717948718
0.5496183206085893,0.7761627906961702,0.7073076923076923
0.5477099236620316,0.7771317829442304,0.6452564102564102
0.09351145038132248,0.041666666666585916,0.3932051282051282
0.10305343511411048,0.038759689922405506,0.42948717948717946
0.10687022900722569,0.04069767441852578,0.4166666666666667
0.10496183206066809,0.03972868217046564,0.41025641025641024
0.5591603053413773,0.7635658914713884,0.6743589743589743
0.5782442748069533,0.7577519379830276,0.765
0.5648854961810501,0.7645348837194486,0.6448717948717948
0.5610687022879349,0.7625968992233283,0.6538461538461539
0.5629770992344925,0.7655038759675087,0.7278205128205127
0.5877862595397413,0.7451550387582458,0.7692307692307693
0.6870229007607366,0.7383720930218248,0.5491025641025641
0.6736641221348334,0.7393410852698851,0.5833333333333334
0.6755725190813909,0.7403100775179452,0.6035897435897436
0.6851145038141789,0.7374031007737647,0.5332051282051282
0.6812977099210638,0.7354651162776444,0.4964102564102564
0.6832061068676214,0.7364341085257046,0.5460256410256411
0.6774809160279486,0.7412790697660053,0.5416666666666666
0.6812977099210638,0.7306201550373438,0.44551282051282054
0.6774809160279486,0.732558139533464,0.5026923076923077
0.6755725190813909,0.7335271317815242,0.47589743589743594
0.6793893129745062,0.7315891472854039,0.4807692307692308
0.6851145038141789,0.7286821705412235,0.4573076923076923
0.6889312977072942,0.7267441860451033,0.4957692307692308
0.6736641221348334,0.7344961240295843,0.4955128205128206
0.526717557249898,0.7781007751922905,0.5811538461538461
0.5324427480895708,0.7751937984481101,0.5961538461538461
0.5305343511430133,0.7761627906961702,0.6506410256410257
0.5248091603033405,0.7790697674403506,0.6217948717948718
0.5400763358758013,0.7713178294558696,0.5675641025641025
0.5438931297689165,0.7693798449597493,0.6355128205128204
0.5229007633567828,0.7800387596884107,0.5833333333333334
0.5419847328223588,0.7703488372078094,0.6708974358974359
0.5458015267154741,0.7684108527116892,0.6264102564102564
0.5381679389292436,0.7722868217039297,0.6167948717948718
0.5477099236620316,0.767441860463629,0.6316666666666666
0.5286259541964556,0.7771317829442304,0.6410256410256411
0.5362595419826861,0.7732558139519898,0.5833333333333334
0.5190839694636676,0.7819767441845311,0.5897435897435898
0.5343511450361285,0.77422480620005,0.5820512820512821
0.6965648854935246,0.7364341085257046,0.559871794871795
0.6984732824400822,0.7354651162776444,0.5705128205128205
0.4656488549600548,0.8003875968976737,0.6474358974358975
0.5916030534328565,0.7848837209287115,0.6025641025641025
0.6393129770967966,0.7432170542621256,0.6047435897435898
0.5629770992344925,0.7664728682155688,0.7593589743589744
0.5610687022879349,0.7693798449597493,0.7930769230769231
0.5572519083948196,0.7713178294558696,0.7547435897435898
0.5515267175551468,0.7722868217039297,0.7002564102564103
0.6412213740433541,0.7441860465101857,0.5997435897435898
0.5553435114482621,0.7703488372078094,0.7362820512820514
0.6335877862571238,0.7480620155024262,0.6094871794871796
0.5801526717535109,0.7751937984481101,0.6384615384615384
0.6278625954174509,0.7490310077504864,0.6585897435897436
0.6297709923640086,0.7499999999985465,0.7187179487179487
0.5591603053413773,0.7684108527116892,0.7315384615384616
0.5877862595397413,0.7868217054248318,0.46153846153846156
0.6316793893105661,0.7470930232543661,0.6143589743589744
0.6374045801502389,0.746124031006306,0.6358974358974359
0.5896946564862989,0.7839147286806514,0.6185897435897436
0.5534351145017045,0.7732558139519898,0.767051282051282
0.5782442748069533,0.77422480620005,0.657051282051282
0.6431297709899118,0.7567829457349675,0.6346153846153846
0.6354961832036813,0.7451550387582458,0.559871794871795
0.5648854961810501,0.767441860463629,0.7582051282051282
0.5858778625931838,0.7858527131767716,0.517948717948718
0.06106870228984325,0.04844961240300688,0.32371794871794873
0.053435114503612845,0.052325581395247435,0.3291025641025641
0.5438931297689165,0.767441860463629,0.6435897435897436
0.5381679389292436,0.7703488372078094,0.5747435897435897
0.5496183206085893,0.7684108527116892,0.6552564102564102
0.5419847328223588,0.7722868217039297,0.6233333333333334
0.526717557249898,0.7800387596884107,0.5757692307692307
0.5362595419826861,0.7713178294558696,0.6474358974358975
0.5477099236620316,0.7693798449597493,0.639102564102564
0.5324427480895708,0.7771317829442304,0.5944871794871796
0.5286259541964556,0.7751937984481101,0.5705128205128205
0.5400763358758013,0.7732558139519898,0.5993589743589743
0.5114503816774373,0.7877906976728919,0.6346153846153846
0.5343511450361285,0.7761627906961702,0.623974358974359
0.5248091603033405,0.781007751936471,0.6538461538461539
0.5916030534328565,0.7829457364325912,0.6602564102564102
0.6259541984708933,0.7383720930218248,0.4935897435897436
0.5744274809138381,0.77422480620005,0.5769230769230769
0.6297709923640086,0.7480620155024262,0.6053846153846154
0.5591603053413773,0.7664728682155688,0.6938461538461539
0.6354961832036813,0.7432170542621256,0.5988461538461538
0.5534351145017045,0.7713178294558696,0.6955128205128205
0.5629770992344925,0.7684108527116892,0.8042307692307693
0.6316793893105661,0.7490310077504864,0.6423076923076922
0.6335877862571238,0.7499999999985465,0.6976923076923077
0.5553435114482621,0.7722868217039297,0.7335897435897436
0.6412213740433541,0.746124031006306,0.5935897435897436
0.6374045801502389,0.7441860465101857,0.5737179487179487
0.5839694656466261,0.7868217054248318,0.5303846153846155
0.6488549618295846,0.7577519379830276,0.6153846153846154
0.5648854961810501,0.7693798449597493,0.8323076923076923
0.5610687022879349,0.767441860463629,0.7914102564102564
0.5572519083948196,0.7732558139519898,0.775
0.5515267175551468,0.7703488372078094,0.6617948717948718
0.6393129770967966,0.7451550387582458,0.6125641025641025
0.6431297709899118,0.7548449612388473,0.5747435897435897
0.5820610687000685,0.7858527131767716,0.5394871794871795
0.5877862595397413,0.788759689920952,0.48717948717948717
0.6278625954174509,0.7470930232543661,0.6474358974358975
0.5896946564862989,0.7819767441845311,0.6698717948717948
0.6259541984708933,0.7374031007737647,0.5192307692307693
0.6374045801502389,0.7432170542621256,0.5487179487179487
0.6335877862571238,0.7490310077504864,0.6769230769230768
0.5591603053413773,0.767441860463629,0.7144871794871795
0.6278625954174509,0.7480620155024262,0.6271794871794872
0.5534351145017045,0.7703488372078094,0.6858974358974359
0.5515267175551468,0.7713178294558696,0.6697435897435897
0.5610687022879349,0.7664728682155688,0.7483333333333334
0.5572519083948196,0.7722868217039297,0.7648717948717948
0.6354961832036813,0.7441860465101857,0.5961538461538461
0.5648854961810501,0.7684108527116892,0.7748717948717948
0.6412213740433541,0.7451550387582458,0.6025641025641025
0.1393129770987049,0.499999999999031,0.46794871794871795
0.5801526717535109,0.7761627906961702,0.7435897435897436
0.5896946564862989,0.7829457364325912,0.6307692307692309
0.5629770992344925,0.7693798449597493,0.8185897435897436
0.5763358778603956,0.77422480620005,0.47435897435897434
0.5839694656466261,0.7858527131767716,0.5203846153846154
0.6316793893105661,0.7499999999985465,0.684871794871795
0.5553435114482621,0.7732558139519898,0.7326923076923078
0.6393129770967966,0.746124031006306,0.6094871794871796
0.6431297709899118,0.7558139534869074,0.6837179487179487
0.6469465648830269,0.7577519379830276,0.6752564102564103
0.6297709923640086,0.7470930232543661,0.6165384615384616
0.6450381679364694,0.7548449612388473,0.6111538461538462
0.5916030534328565,0.7819767441845311,0.6111538461538462
0.6030534351122021,0.7499999999985465,0.5939743589743589
0.5687022900741653,0.7635658914713884,0.6907692307692307
0.5763358778603956,0.7596899224791479,0.6384615384615384
0.5801526717535109,0.7616279069752682,0.7571794871794872
0.5782442748069533,0.760658914727208,0.6912820512820513
0.5744274809138381,0.7587209302310878,0.6858974358974359
0.5725190839672805,0.7655038759675087,0.7715384615384616
0.5667938931276076,0.7625968992233283,0.6464102564102564
0.5706106870207229,0.7645348837194486,0.7121794871794871
0.05534351145017045,0.05329457364330757,0.33141025641025634
0.04961832061049764,0.058139534883608256,0.23076923076923078
0.05152671755705524,0.05910852713166839,0.19230769230769232
0.05725190839672805,0.05426356589136771,0.3162820512820513
0.04770992366394004,0.05717054263554812,0.28205128205128205
0.05916030534328565,0.055232558139427845,0.28846153846153844
0.5324427480895708,0.7703488372078094,0.6153846153846154
0.5305343511430133,0.7732558139519898,0.6708974358974359
0.5343511450361285,0.7713178294558696,0.5416666666666666
0.49999999999809164,0.788759689920952,0.6153846153846154
0.5381679389292436,0.7771317829442304,0.6178205128205128
0.5400763358758013,0.77422480620005,0.6
0.5362595419826861,0.7761627906961702,0.6132051282051282
0.5419847328223588,0.7751937984481101,0.6624358974358975
0.5477099236620316,0.7781007751922905,0.6666666666666666
0.6316793893105661,0.7558139534869074,0.6923076923076923
0.5782442748069533,0.7829457364325912,0.5256410256410257
0.6354961832036813,0.7538759689907871,0.690128205128205
0.6450381679364694,0.7490310077504864,0.6116666666666666
0.6603053435089301,0.7412790697660053,0.5443589743589743
0.6641221374020454,0.7393410852698851,0.5384615384615384
0.6469465648830269,0.7480620155024262,0.517051282051282
0.6622137404554878,0.7403100775179452,0.5988461538461538
0.6698473282417182,0.7364341085257046,0.4823076923076924
0.6717557251882758,0.7354651162776444,0.4791025641025642
0.6374045801502389,0.7529069767427269,0.7008974358974359
0.6393129770967966,0.7519379844946668,0.6361538461538462
0.6526717557226998,0.7451550387582458,0.5564102564102564
0.6545801526692574,0.7441860465101857,0.5796153846153845
0.6335877862571238,0.7548449612388473,0.6867948717948718
0.6564885496158149,0.7432170542621256,0.5783333333333334
0.5839694656466261,0.7800387596884107,0.6474358974358975
0.6488549618295846,0.7470930232543661,0.6224358974358974
0.6583969465623726,0.7422480620140655,0.5282051282051282
0.6412213740433541,0.7509689922466066,0.6810256410256411
0.5858778625931838,0.7790697674403506,0.6282051282051282
0.6679389312951606,0.7374031007737647,0.5266666666666666
0.6507633587761421,0.746124031006306,0.6080769230769232
0.6660305343486029,0.7383720930218248,0.5534615384615384
0.6431297709899118,0.7499999999985465,0.5384615384615384
0.5916030534328565,0.7761627906961702,0.6987179487179487
0.4713740457997276,0.7936046511612527,0.6752564102564103
0.41793893129611476,0.8129844961224555,0.5448717948717948
0.46946564885317,0.7965116279054332,0.5939743589743589
0.06679389312951606,0.021317829457323027,0.4230769230769231
0.7061068702263126,0.7248062015489829,0.5705128205128205
0.05534351145017045,0.03972868217046564,0.5448717948717948
0.03816793893115203,0.050387596899127154,0.3782051282051282
0.005725190839672805,0.041666666666585916,0.21282051282051276
0.019083969465576014,0.052325581395247435,0.21153846153846154
0.06870229007607366,0.047480620154946744,0.4248717948717949
0.07442748091574647,0.052325581395247435,0.25
0.06488549618295845,0.04554263565882647,0.34294871794871795
0.10305343511411048,0.033914728682104815,0.5705128205128205
0.08206106870197687,0.04069767441852578,0.4358974358974359
0.08587786259509207,0.04263565891464605,0.35474358974358977
0.08778625954164967,0.041666666666585916,0.41025641025641024
0.07251908396918887,0.04941860465106702,0.32051282051282054
0.06679389312951606,0.04844961240300688,0.3792307692307692
0.06297709923640085,0.04651162790688661,0.34615384615384615
0.07061068702263126,0.050387596899127154,0.4333333333333333
0.07824427480886166,0.038759689922405506,0.5641025641025641
0.041984732824267235,0.05717054263554812,0.22897435897435897
0.04007633587770963,0.058139534883608256,0.23294871794871796
0.10496183206066809,0.04263565891464605,0.34615384615384615
0.10687022900722569,0.041666666666585916,0.3942307692307692
0.09732824427443769,0.038759689922405506,0.33846153846153854
0.09351145038132248,0.04069767441852578,0.2980769230769231
0.09541984732788009,0.03972868217046564,0.3258974358974359
0.09923664122099528,0.03779069767434537,0.4358974358974359
0.08969465648820728,0.03488372093016495,0.517051282051282
0.713740458012543,0.732558139533464,0.5769230769230769
0.7080152671728702,0.7296511627892837,0.6410256410256411
0.7099236641194278,0.7306201550373438,0.6132051282051282
0.7118320610659854,0.7315891472854039,0.5897435897435898
0.7061068702263126,0.7286821705412235,0.5897435897435898
0.6946564885469669,0.7296511627892837,0.44871794871794873
0.6965648854935246,0.732558139533464,0.5634615384615385
0.6927480916004094,0.7306201550373438,0.4948717948717948
0.6851145038141789,0.7267441860451033,0.33974358974358976
0.7022900763331974,0.7335271317815242,0.5487179487179487
0.7003816793866398,0.7344961240295843,0.5675641025641025
0.6984732824400822,0.7315891472854039,0.5617948717948718
0.6889312977072942,0.7286821705412235,0.41884615384615387
0.6164122137381053,0.767441860463629,0.7073076923076923
0.5935114503794141,0.7558139534869074,0.63
0.5992366412190869,0.760658914727208,0.7723076923076923
0.6011450381656445,0.7596899224791479,0.7453846153846154
0.5916030534328565,0.7567829457349675,0.6864102564102564
0.5973282442725293,0.7616279069752682,0.8402564102564103
0.5954198473259718,0.7548449612388473,0.6111538461538462
0.6030534351122021,0.7587209302310878,0.7067948717948718
0.5896946564862989,0.7577519379830276,0.717948717948718
0.6240458015243358,0.7713178294558696,0.6923076923076923
0.6354961832036813,0.7393410852698851,0.5705128205128205
0.5553435114482621,0.7761627906961702,0.6730769230769231
0.6202290076312206,0.7470930232543661,0.6452564102564102
0.5801526717535109,0.7732558139519898,0.8828205128205128
0.6488549618295846,0.7616279069752682,0.4967948717948718
0.6545801526692574,0.7645348837194486,0.48717948717948717
